umap1,umap2,metric,quartile
-0.9366351,6.1219373,-1.7,0
0.32785726,-0.6668903,-0.1,1
0.885642,5.8309116,-2.9,0
-3.9912462,8.831795,3.8,3
-2.784819,-0.51293474,-0.8,0
-0.7126449,1.6172829,-0.3,0
-4.160261,5.4617124,-3.0,0
-0.6498314,0.81461203,-0.1,1
-1.3851445,-2.7298884,-0.1,1
0.83755016,-4.8115187,-0.1,1
-2.771915,10.19001,6.1,3
-1.6518,8.313031,3.0,2
-0.1765443,-1.1790469,-0.3,0
-3.0403922,-3.09622,-2.3,0
18.264101,7.961042,0.0,1
2.5668988,-5.8884273,-0.3,0
-1.4391924,11.746191,21.4,3
-4.1406727,6.5910473,3.2,2
-3.4249814,-2.4253347,-0.6,0
18.727142,7.879709,0.0,1
18.481749,8.100933,0.0,1
18.468756,7.9289083,0.0,1
-2.7833183,5.2812867,1.0,2
-0.8000455,0.5269656,0.0,1
-1.0193741,1.6475111,-0.2,1
-0.010251453,-4.247573,-0.1,1
1.8029134,-3.643439,-0.1,1
18.559437,8.1298685,0.0,1
0.58670205,-6.3307366,-0.7,0
18.468868,7.7514124,0.0,1
18.740416,8.009714,0.0,1
18.624008,7.9385037,0.0,1
0.057373352,8.347244,-1.3,0
1.7326505,12.209164,16.9,3
1.2133664,14.124203,57.5,3
-2.386127,1.9083046,-1.3,0
-0.08751686,13.146602,23.8,3
-0.26409397,12.734667,28.2,3
-4.149212,4.9581933,2.8,2
-0.48460266,6.846817,0.2,2
-3.2916489,3.364931,-0.1,1
0.29080486,14.697415,26.5,3
-2.897592,-0.6079559,0.4,2
-1.859687,10.038433,7.6,3
0.24859354,13.492437,19.4,3
-0.056020103,10.982383,10.6,3
1.2778319,5.827304,-0.5,0
-0.2608828,-4.7000847,-0.4,0
-4.358471,-1.6703063,-1.0,0
-0.82305276,8.366227,-6.5,0
1.299117,13.878132,18.8,3
1.096307,9.248422,2.9,2
-0.31598082,-6.532747,-0.2,1
-0.91212493,-0.9654881,-0.1,1
-1.6192992,-0.3420277,-1.0,0
-1.0855982,2.6294484,-0.2,1
0.07432258,11.886732,23.5,3
1.3930137,10.7907505,4.6,3
-3.3288863,12.02907,7.1,3
-0.14550549,15.2710905,30.1,3
-2.3152637,9.512097,-3.7,0
-2.3243284,12.5402975,22.3,3
0.3507392,-4.838825,0.0,1
-1.6955767,-0.26769757,-0.5,0
-2.7108352,-2.035581,-0.4,0
-4.021253,6.2931476,-1.2,0
-1.5179482,1.4697701,-0.1,1
-0.9575997,-1.0731788,-0.6,0
-0.49141118,10.880403,14.5,3
18.286024,8.301435,0.0,1
-2.7312157,13.23345,2.8,2
-0.6884998,-2.7125983,0.0,1
-3.302884,8.096373,3.6,3
18.370758,7.9117723,0.0,1
18.577667,8.10825,0.0,1
1.5600669,-6.57194,0.0,1
-3.3550313,-1.886451,-0.3,0
18.35258,8.085663,0.0,1
-0.098807886,0.7472169,-0.1,1
1.0492986,-4.5092063,-0.2,1
0.39648166,-5.2819777,-0.2,1
2.6860938,-5.77992,-0.6,0
