umap1,umap2,metric,quartile
0.58140177,-6.8050237,-7.3,0
-0.95383203,-0.810827,-4.0,0
0.48196074,-6.103077,-7.5,0
0.992965,7.3769183,-2.9,1
-3.3671849,-2.397539,-4.6,0
-2.8545928,-0.12832136,-2.1,1
-0.8007313,0.43930826,-4.7,0
18.115213,8.406609,0.0,2
-1.1380452,-0.55500424,-3.8,0
1.4570221,-6.036571,-7.2,0
18.068499,8.27675,0.0,2
-1.2146846,-2.5342057,-4.9,0
-2.5392315,13.466774,-1.0,2
18.241335,8.604264,0.0,2
18.170582,8.421418,0.0,2
17.962326,8.501362,0.0,2
-2.6699297,4.925386,-1.5,1
-4.2747684,2.8330343,-2.4,1
-1.5706781,-0.42701113,-3.2,1
-3.018012,-0.15526173,-5.0,0
18.229492,8.333929,0.0,2
-3.792596,7.836163,1.2,3
18.005863,8.531056,0.0,2
18.026514,8.26061,0.0,2
14.921962,5.326753,-32.4,0
-3.5239658,4.611572,-3.0,1
0.069086194,-2.6245623,-6.3,0
1.5388333,5.8994718,-2.1,1
-0.027803216,14.976245,3.2,3
1.5667467,12.222942,2.3,3
0.77099234,13.007904,1.0,3
-0.4374727,15.253782,1.8,3
0.5331441,14.632506,2.9,3
0.8432336,13.3877125,0.3,3
0.9890308,9.603586,-2.6,1
-2.5684001,10.541633,2.2,3
-0.47988784,6.5005026,-2.6,1
1.4127599,11.104613,-1.3,2
1.832586,-7.0195937,-5.7,0
-0.4853924,8.098968,-4.0,0
0.6410576,14.785025,4.6,3
-0.49337116,12.3990755,1.9,3
-0.180029,15.428593,3.0,3
-3.296502,8.661242,-0.4,2
1.4239215,12.205893,0.3,3
-4.097994,5.183652,-2.7,1
-2.8841326,8.1266985,-1.7,1
0.7312152,11.882446,-0.2,2
0.23171721,-2.8297396,-10.9,0
-2.4008763,1.5375786,-3.7,0
-1.1617125,1.8258331,-3.8,0
-0.95905244,13.912949,-0.9,2
-2.4622765,0.4806265,-1.6,1
0.7467069,8.3201275,0.3,3
-0.577758,1.1125547,-0.8,2
2.0107048,-5.5375977,-7.9,0
-1.9443476,5.583378,-3.0,1
0.63526887,8.040473,-3.4,1
-2.9936352,-2.6476617,-3.8,0
18.474525,8.504179,0.0,2
-3.4672747,7.0492563,-1.4,2
18.643126,8.325081,0.0,2
18.586311,8.389995,0.0,2
18.557905,8.4034195,0.0,2
-3.4507377,11.492355,-2.1,1
2.8270926,-5.0996904,-6.5,0
18.731798,8.161742,0.0,2
18.432507,8.608467,0.0,2
-2.2932913,-0.44536301,-5.7,0
-2.2199624,3.3300405,-2.5,1
0.5495566,-4.764029,-5.5,0
-0.2918651,8.81031,-2.1,1
18.502699,8.392958,0.0,2
-0.9104066,0.35735878,-2.6,1
18.697588,8.318481,0.0,2
-4.0194674,3.7587826,-2.7,1
0.73106885,-5.6781626,-4.7,0
18.725956,8.406886,0.0,2
-1.8684664,0.5789443,-4.0,0
-2.4680784,-2.0651822,-4.3,0
-0.3713312,-6.8872843,-3.7,0
-2.0308638,9.6403,-1.3,2
18.632982,8.420147,0.0,2
-1.7532755,-1.1058401,-2.5,1
-1.5192739,1.7116591,-3.5,0
18.54802,8.481132,0.0,2
1.1450582,14.295141,5.6,3
-0.75783545,10.787758,0.1,3
-0.46979433,15.101428,3.2,3
-2.8021514,12.817173,0.0,2
0.46859527,9.597453,-1.8,1
-3.2795148,8.831515,-2.7,1
-0.83398557,11.292553,-0.8,2
0.9748815,8.240874,-1.7,1
0.04377005,14.235833,5.2,3
-0.66969603,7.1969175,-3.2,1
-3.9005005,3.309307,-3.0,1
-2.340629,8.941732,-0.1,2
-2.7145252,11.610013,1.0,3
-0.6483514,8.0003195,-3.6,0
0.2300728,7.886419,-0.3,2
-2.5526528,13.521988,0.3,3
-1.6559588,1.3392613,-4.0,0
-3.2013168,-2.5902915,-2.9,1
1.1460029,6.8042893,-0.6,2
1.4582752,-4.46258,-8.7,0
-3.4750645,9.03833,-0.2,2
-0.32118854,0.8849962,-4.0,0
-2.4393892,11.677598,0.4,3
-1.646662,-2.3700228,-6.3,0
2.798591,-6.402294,-4.4,0
-2.8565218,-0.47063488,-1.1,2
-3.437772,11.016143,-3.4,1
-0.6294215,-4.1356406,-6.1,0
18.561956,8.497111,0.0,2
18.694637,8.337088,0.0,2
0.3018186,-6.821264,-2.0,1
0.13387273,-6.672652,-6.6,0
-2.799628,1.4411446,-2.4,1
-2.9662795,-2.3684332,-3.5,0
1.6964949,-6.135473,-1.4,2
-1.900287,1.2398701,-1.0,2
-1.5459232,6.492578,-2.7,1
-1.812294,0.7431138,-3.3,1
-3.2897363,11.582986,-1.5,1
18.60938,8.638629,0.0,2
2.350882,-5.56058,4.8,3
-0.6072814,13.253211,-0.4,2
18.378073,8.277569,0.0,2
-1.1498895,5.6731234,-2.8,1
-0.005428336,-6.5001125,-6.2,0
-1.383519,2.2508354,-3.5,0
-3.9727798,9.418945,-0.4,2
-3.6719787,4.636709,-3.0,1
18.645931,8.561902,0.0,2
-3.100386,3.6825469,-2.6,1
-1.5327238,1.1179476,-1.9,1
18.557127,8.093558,0.0,2
18.68557,8.4244795,0.0,2
-1.8331156,8.8174925,-2.7,1
18.396795,7.9898186,0.0,2
18.610634,8.187494,0.0,2
18.298767,8.101322,0.0,2
0.7994057,8.031465,-4.6,0
-0.6135887,15.073407,0.8,3
-1.6699096,8.964313,0.7,3
1.1231067,13.73955,0.6,3
0.73362315,14.589932,3.0,3
-0.72972345,6.539493,-1.6,1
-2.206845,13.882257,0.2,3
-1.523175,12.537436,-0.1,2
1.0921661,14.437594,4.5,3
0.89369285,14.481369,3.7,3
-1.7365954,9.986606,0.2,3
-0.8753388,6.88626,-3.7,0
1.2777584,6.4514174,-0.7,2
-2.303537,5.0159926,-1.3,2
-0.93198156,10.406671,-0.6,2
-1.8525882,3.7890804,-3.1,1
0.8865649,9.327397,-0.9,2
0.3416276,-5.798405,-6.3,0
-3.3647144,8.096094,-1.8,1
-3.1183803,-2.9065046,-4.4,0
-1.526113,12.552465,-0.8,2
-1.5565882,8.198101,-2.5,1
-3.9882705,9.592004,-1.8,1
-3.910867,3.308546,-2.5,1
0.47246233,12.903633,-1.5,1
-3.139321,1.4389255,-3.9,0
-3.6283567,-1.7375159,-3.3,1
-2.8925798,-0.2759505,-4.8,0
1.0864882,9.250356,-2.6,1
-2.9731376,-0.540699,-3.3,1
-0.6503955,8.898844,0.7,3
0.428068,13.34809,1.9,3
1.2494254,5.418204,-2.9,1
-2.7199142,5.3914557,-0.7,2
-1.5866526,-2.4154105,-8.9,0
1.4714621,5.7277083,-4.9,0
0.7184181,-3.4745083,-29.8,0
1.2172372,-3.374057,-10.3,0
-2.9852057,12.608925,0.0,2
-0.15073355,1.049526,9.4,3
-1.0336962,12.55155,-0.1,2
0.74635935,-3.4056554,-17.4,0
1.2325084,6.0228257,-3.2,1
-3.348249,-1.4070644,-5.0,0
-2.4774241,-2.0403464,-3.5,0
1.4526085,-6.598586,-1.9,1
-2.3914428,1.6093265,51.1,3
0.094495974,-6.681673,-6.7,0
-1.241263,-2.6058109,-8.2,0
18.432726,8.160599,0.0,2
18.711252,8.200798,0.0,2
-2.0544987,-2.2720816,-2.2,1
-2.8152606,8.074053,-0.9,2
-2.829272,-2.5219479,-2.0,1
-1.1786468,6.4092097,-0.8,2
-1.8892834,0.92078936,-4.8,0
1.8323131,-6.352637,-4.9,0
-4.2225795,1.0749781,-1.2,2
1.3535861,13.055181,2.2,3
-1.8071593,13.076076,2.2,3
-0.7420705,15.184931,2.6,3
0.96431035,13.491014,1.9,3
-3.3736398,3.8746254,-2.6,1
-1.6418482,11.2682,0.7,3
-0.5441896,13.843143,-0.2,2
-0.038538717,15.465892,1.3,3
1.2396303,13.939791,2.7,3
0.01294532,14.901783,1.5,3
-1.0517124,2.713731,-1.1,2
-0.16147833,-5.439506,-11.6,0
-0.33894485,12.345604,0.3,3
-1.0432345,-1.4971135,-5.6,0
18.446577,8.297751,0.0,2
-0.07983997,13.294275,1.2,3
-2.8268301,-2.5020592,-3.2,1
-0.48890173,11.216365,0.3,3
-2.9868264,0.95837516,-4.9,0
-3.876945,5.1169558,-1.8,1
0.67654216,9.454474,-0.4,2
-0.2474672,10.132118,-1.3,2
-2.550948,8.576198,-1.5,1
-0.13074872,12.000965,4.9,3
-0.96007234,-0.52368593,-7.0,0
-2.742718,3.9571252,-2.4,1
-3.0264142,7.563776,-1.2,2
-4.0968103,5.9313245,-0.4,2
0.5487683,-6.094826,-2.9,1
0.02885107,-1.3049158,-7.6,0
18.610401,8.269633,0.0,2
0.991027,5.9667306,-3.3,1
-1.0207291,-0.6108346,-4.5,0
2.3172772,-6.639043,-3.0,1
-1.8379978,5.6500793,-1.8,1
-1.4639231,2.1407688,-1.6,1
1.2825888,-7.0374722,-5.4,0
-2.7596154,-1.161173,-2.1,1
0.7936912,-3.436281,-15.9,0
-3.8057048,6.968042,-2.5,1
-1.0633914,6.486711,-2.7,1
18.391579,7.9575286,0.0,2
-0.93196553,5.843495,-2.0,1
18.67855,8.149608,0.0,2
-0.287888,-7.0589776,-5.4,0
18.73506,8.210541,0.0,2
2.0828762,5.213371,0.3,3
18.55357,8.145131,0.0,2
0.66930646,-6.278447,-7.4,0
18.567762,8.266467,0.0,2
18.509962,8.080909,0.0,2
18.628527,8.1570835,0.0,2
-3.4302647,3.4457655,-3.8,0
18.509165,8.0328245,0.0,2
18.63643,8.242354,0.0,2
-0.037449684,-6.5999484,-4.9,0
-0.7935297,13.96488,5.0,3
18.620468,7.927682,0.0,2
0.5425386,11.252518,0.1,3
0.16902108,7.8218193,-1.6,1
-0.7439156,7.457159,-1.0,2
-1.4844323,5.800128,-3.7,0
-0.34625906,13.099378,0.8,3
-3.6668234,5.1349573,-1.6,1
-1.358288,7.0399365,-3.9,0
0.028961666,14.6413145,-0.1,2
1.1040397,8.040464,-1.7,1
-3.339702,10.634984,-2.0,1
2.612005,-6.3398466,-2.9,1
1.3327229,6.366812,-2.1,1
-2.5951006,3.5026655,-3.7,0
-1.9899648,-0.26544964,-5.6,0
-3.448678,1.9640595,-5.4,0
-0.5664767,13.160221,0.9,3
-1.0683472,10.180601,-2.4,1
-0.7995374,10.994527,-0.4,2
0.99729073,8.867931,-2.9,1
-3.3461819,7.268544,-0.3,2
-1.6549854,10.821088,-0.4,2
-3.5257602,-1.7460527,-2.6,1
-2.1273441,10.06832,-2.7,1
0.51004416,-5.471988,-7.9,0
1.6931384,5.692464,-3.1,1
1.0644646,-6.8208375,-4.2,0
-0.9366351,6.1219373,-3.1,1
0.32785726,-0.6668903,-3.7,0
0.885642,5.8309116,-4.1,0
-3.9912462,8.831795,-0.7,2
-2.784819,-0.51293474,-4.6,0
-0.7126449,1.6172829,-2.9,1
-4.160261,5.4617124,-3.8,0
-0.6498314,0.81461203,-2.4,1
-1.3851445,-2.7298884,-4.2,0
0.83755016,-4.8115187,-3.7,0
-2.771915,10.19001,0.0,2
-1.6518,8.313031,-0.9,2
-0.1765443,-1.1790469,-5.0,0
-3.0403922,-3.09622,-5.9,0
18.264101,7.961042,0.0,2
2.5668988,-5.8884273,-4.3,0
-1.4391924,11.746191,2.2,3
-4.1406727,6.5910473,-0.1,2
-3.4249814,-2.4253347,-4.3,0
18.727142,7.879709,0.0,2
18.481749,8.100933,0.0,2
18.468756,7.9289083,0.0,2
-2.7833183,5.2812867,-1.2,2
-0.8000455,0.5269656,-3.0,1
-1.0193741,1.6475111,-4.9,0
-0.010251453,-4.247573,-18.2,0
1.8029134,-3.643439,-7.9,0
18.559437,8.1298685,0.0,2
0.58670205,-6.3307366,-4.5,0
18.468868,7.7514124,0.0,2
18.740416,8.009714,0.0,2
18.624008,7.9385037,0.0,2
0.057373352,8.347244,-2.4,1
1.7326505,12.209164,0.1,3
1.2133664,14.124203,3.6,3
-2.386127,1.9083046,-2.4,1
-0.08751686,13.146602,1.2,3
-0.26409397,12.734667,1.7,3
-4.149212,4.9581933,-0.4,2
-0.48460266,6.846817,-1.9,1
-3.2916489,3.364931,-2.2,1
0.29080486,14.697415,0.4,3
-2.897592,-0.6079559,-1.1,2
-1.859687,10.038433,-0.1,2
0.24859354,13.492437,0.2,3
-0.056020103,10.982383,0.1,3
1.2778319,5.827304,-2.3,1
-0.2608828,-4.7000847,-13.3,0
-4.358471,-1.6703063,-4.0,0
-0.82305276,8.366227,-3.7,0
1.299117,13.878132,0.2,3
1.096307,9.248422,-1.4,2
-0.31598082,-6.532747,-8.6,0
-0.91212493,-0.9654881,-2.5,1
-1.6192992,-0.3420277,-8.0,0
-1.0855982,2.6294484,-2.4,1
0.07432258,11.886732,1.8,3
1.3930137,10.7907505,-1.1,2
-3.3288863,12.02907,0.0,2
-0.14550549,15.2710905,1.1,3
-2.3152637,9.512097,-2.9,1
-2.3243284,12.5402975,2.6,3
0.3507392,-4.838825,-2.7,1
-1.6955767,-0.26769757,-3.3,1
-2.7108352,-2.035581,-2.8,1
-4.021253,6.2931476,-2.7,1
-1.5179482,1.4697701,-2.8,1
-0.9575997,-1.0731788,-8.6,0
-0.49141118,10.880403,1.1,3
18.286024,8.301435,0.0,2
-2.7312157,13.23345,-1.4,2
-0.6884998,-2.7125983,-2.4,1
-3.302884,8.096373,-0.7,2
18.370758,7.9117723,0.0,2
18.577667,8.10825,0.0,2
1.5600669,-6.57194,-1.7,1
-3.3550313,-1.886451,-2.5,1
18.35258,8.085663,0.0,2
-0.098807886,0.7472169,-3.4,1
1.0492986,-4.5092063,-6.8,0
0.39648166,-5.2819777,-5.4,0
2.6860938,-5.77992,-6.4,0
18.491482,8.115621,0.0,2
1.2153931,6.658851,-3.1,1
-0.9835951,-1.7106416,-4.1,0
18.466946,7.9748473,0.0,2
18.639723,7.832696,0.0,2
0.97214395,-4.93792,-8.7,0
18.578444,7.952612,0.0,2
-0.23440215,10.135193,3.2,3
-2.922125,0.40603623,-2.0,1
-0.318137,12.949202,0.3,3
0.47391942,10.803847,-1.2,2
-1.0468775,-1.5383765,-6.1,0
-1.2520765,1.2629827,-4.9,0
1.2137332,11.738371,1.0,3
0.87992305,8.113313,-1.6,1
0.9551739,12.388735,1.3,3
-0.07280329,12.863684,-0.2,2
-1.2961307,8.39474,-2.4,1
1.4928144,5.8703437,-4.0,0
-2.4986794,0.83016104,-4.7,0
-3.9617777,7.361562,-1.0,2
-3.6754782,5.0818086,-1.6,1
-3.173622,3.998229,-1.9,1
-3.921234,7.1668773,-2.1,1
0.9952084,-6.9211717,-3.8,0
0.3249347,-5.1699095,-8.1,0
