umap1,umap2,metric,quartile
0.9748815,8.240874,18.7,2
0.04377005,14.235833,97.3,3
-0.66969603,7.1969175,22.3,3
-3.9005005,3.309307,3.5,2
-2.340629,8.941732,27.6,3
-2.7145252,11.610013,43.9,3
-0.6483514,8.0003195,9.9,2
0.2300728,7.886419,28.6,3
-2.5526528,13.521988,32.6,3
-1.6559588,1.3392613,0.1,1
-3.2013168,-2.5902915,2.8,1
1.1460029,6.8042893,26.6,3
1.4582752,-4.46258,-0.1,0
-3.4750645,9.03833,24.5,3
-0.32118854,0.8849962,0.1,1
-2.4393892,11.677598,31.4,3
-1.646662,-2.3700228,-1.6,0
2.798591,-6.402294,3.2,1
-2.8565218,-0.47063488,1.5,1
-3.437772,11.016143,15.4,2
-0.6294215,-4.1356406,-0.8,0
18.561956,8.497111,0.0,0
18.694637,8.337088,0.0,0
0.3018186,-6.821264,0.6,1
0.13387273,-6.672652,0.0,0
-2.799628,1.4411446,0.2,1
-2.9662795,-2.3684332,0.1,1
1.6964949,-6.135473,0.2,1
-1.900287,1.2398701,0.0,0
-1.5459232,6.492578,13.0,2
-1.812294,0.7431138,0.3,1
-3.2897363,11.582986,23.2,3
18.60938,8.638629,0.0,0
2.350882,-5.56058,0.5,1
-0.6072814,13.253211,36.1,3
18.378073,8.277569,0.0,0
-1.1498895,5.6731234,3.3,1
-0.005428336,-6.5001125,-0.1,0
-1.383519,2.2508354,0.1,1
-3.9727798,9.418945,21.7,3
-3.6719787,4.636709,5.6,2
18.645931,8.561902,0.0,0
-3.100386,3.6825469,6.5,2
-1.5327238,1.1179476,0.5,1
18.557127,8.093558,0.0,0
18.68557,8.4244795,0.0,0
-1.8331156,8.8174925,18.8,2
18.396795,7.9898186,0.0,0
18.610634,8.187494,0.0,0
18.298767,8.101322,0.0,0
0.7994057,8.031465,2.5,1
-0.6135887,15.073407,73.2,3
-1.6699096,8.964313,39.4,3
1.1231067,13.73955,87.8,3
0.73362315,14.589932,125.3,3
-0.72972345,6.539493,13.3,2
-2.206845,13.882257,38.5,3
-1.523175,12.537436,32.3,3
1.0921661,14.437594,206.3,3
0.89369285,14.481369,150.0,3
-1.7365954,9.986606,29.4,3
-0.8753388,6.88626,12.7,2
1.2777584,6.4514174,18.2,2
-2.303537,5.0159926,9.6,2
-0.93198156,10.406671,41.9,3
-1.8525882,3.7890804,2.4,1
0.8865649,9.327397,39.9,3
0.3416276,-5.798405,0.0,0
-3.3647144,8.096094,18.7,2
-3.1183803,-2.9065046,0.2,1
-1.526113,12.552465,28.0,3
-1.5565882,8.198101,15.8,2
-3.9882705,9.592004,19.7,2
-3.910867,3.308546,3.1,1
0.47246233,12.903633,42.5,3
-3.139321,1.4389255,1.1,1
-3.6283567,-1.7375159,5.2,2
-2.8925798,-0.2759505,-0.9,0
1.0864882,9.250356,34.3,3
-2.9731376,-0.540699,1.4,1
-0.6503955,8.898844,35.1,3
0.428068,13.34809,90.9,3
1.2494254,5.418204,5.1,2
-2.7199142,5.3914557,8.8,2
-1.5866526,-2.4154105,-0.7,0
1.4714621,5.7277083,2.9,1
0.7184181,-3.4745083,-0.1,0
1.2172372,-3.374057,-0.1,0
-2.9852057,12.608925,32.9,3
-0.15073355,1.049526,0.1,1
-1.0336962,12.55155,52.2,3
0.74635935,-3.4056554,-0.1,0
1.2325084,6.0228257,10.4,2
